Denoising Vision Transformers,Jiawei Yang*; Katie Z Luo; Jiefeng Li; Congyue Deng; Leonidas Guibas; Dilip Krishnan; Kilian Weinberger; Yonglong Tian; Yue Wang
Audio-driven Talking Face Generation with Stabilized Synchronization Loss,Dogucan Yaman*; Fevziye Irem Eyiokur; Leonard Bärmann; HAZIM KEMAL EKENEL; Alexander Waibel
ScanTalk: 3D Talking Heads from Unregistered Scans,Federico Nocentini*; Thomas Besnier; Claudio Ferrari; Sylvain Arguillere; Stefano Berretti; Mohamed Daoudi
Portrait4D-v2: Pseudo Multi-View Data Creates Better 4D Head Synthesizer,Yu Deng*; Duomin Wang; Baoyuan Wang
Fast Registration of Photorealistic Avatars for VR Facial Animation,Chaitanya Patel*; Shaojie Bai; Te-Li Wang; Jason Saragih; Shih-En Wei
MeshAvatar: Learning High-quality Triangular Human Avatars from Multi-view Videos,Yushuo Chen*; Zerong Zheng; Zhe Li; Chao Xu; Yebin Liu
Learning to Generate Conditional Tri-plane for 3D-aware Expression Controllable Portrait Animation,Taekyung Ki*; Dongchan Min; Gyeongsu Chae*
Learning to Robustly Reconstruct Dynamic Scenes from Low-light Spike Streams,Liwen Hu*; Ziluo Ding; Mianzhi Liu; Lei Ma*; Tiejun Huang
Wavelength-Embedding-guided Filter-Array Transformer for Spectral Demosaicing,Haijin Zeng*; Hiep Luong; Wilfried Philips
Learned HDR Image Compression for Perceptually Optimal Storage and Display,Peibei Cao; HAOYU CHEN; Jingzhe Ma; Yu-Chieh Yuan; Zhiyong Xie; Xin Xie; Haiqing Bai; Kede Ma*
Learning to Enhance Aperture Phasor Field for Non-Line-of-Sight Imaging,In Cho; Hyunbo Shim; Seon Joo Kim*
Leveraging Thermal Modality to Enhance Reconstruction in Low-Light Conditions,Jiacong Xu*; Mingqian Liao; Ram Prabhakar Kathirvel; Vishal Patel
The Sky's the Limit: Relightable Outdoor Scenes via a Sky-pixel Constrained Illumination Prior and Outside-In Visibility,James A D Gardner*; Evgenii Kashin; Bernhard Egger; William Smith
A Probability-guided Sampler for Neural Implicit Surface Rendering,Gonçalo José Dias Pais; Valter André Piedade; Moitreya Chatterjee; Marcus Greiff; Pedro Miraldo*
REFRAME: Reflective Surface Real-Time Rendering for Mobile Devices,Chaojie Ji*; Yufeng Li; Yiyi Liao
Dynamic Neural Radiance Field From Defocused Monocular Video,Xianrui Luo; Huiqiang Sun; Juewen Peng; Zhiguo Cao*
VersatileGaussian: Real-time Neural Rendering for Versatile Tasks using Gaussian Splatting,Renjie Li; Zhiwen Fan*; Bohua Wang; Peihao Wang; Zhangyang Wang; Xi Wu
DMiT: Deformable Mipmapped Tri-Plane Representation for Dynamic Scenes,Jing-Wen Yang; Jia-Mu Sun; Yong-Liang Yang; Jie Yang; Ying Shan; Yan-Pei Cao; Lin Gao*
NeRF-XL: NeRF at Any Scale with Multi-GPU,Ruilong Li*; Sanja Fidler; Angjoo Kanazawa; Francis Williams
G2fR: Frequency Regularization in Grid-based Feature Encoding Neural Radiance Fields,Shuxiang Xie*; Shuyi Zhou; Ken Sakurada; Ryoichi Ishikawa; Masaki Onishi; Takeshi Oishi
InfoNorm: Mutual Information Shaping of Normals for Sparse-View Reconstruction,Xulong Wang; Siyan Dong*; Youyi Zheng; Yanchao Yang*
MirrorGaussian: Reflecting 3D Gaussians for Reconstructing Mirror Reflections,Jiayue Liu; Xiao Tang; Freeman Cheng; Zihao Yang; Zhihao Li*; Jianzhuang Liu; Yi Huang; Jiaqi Lin; Shiyong Liu; Xiaofei Wu; Songcen Xu; Chun Yuan*
Disentangled Generation and Aggregation for Robust Radiance Fields,Shihe Shen; Huachen Gao; Wangze Xu; Rui Peng; Luyang Tang; Kaiqiang Xiong; Jianbo Jiao; Ronggang Wang*
CoherentGS: Sparse Novel View Synthesis with Coherent 3D Gaussians,Avinash Paliwal*; Wei Ye; Jinhui Xiong; Dmytro Kotovenko; Rakesh Ranjan; Vikas Chandra; Nima Khademi Kalantari
SWAG: Splatting in the Wild images with Appearance-conditioned Gaussians,Hiba Dahmani*; Moussab Bennehar; Nathan Piasco; Luis G Roldao Jimenez; Dzmitry Tsishkou
Surface Reconstruction for 3D Gaussian Splatting via Local Structural Hints,Qianyi Wu*; Jianmin Zheng; Jianfei Cai
Pixel-GS Density Control with Pixel-aware Gradient for 3D Gaussian Splatting,Zheng Zhang; Wenbo Hu*; Yixing Lao; Tong He; Hengshuang Zhao*
GS-LRM: Large Reconstruction Model for 3D Gaussian Splatting,Kai Zhang*; Sai Bi; Hao Tan; Yuanbo Xiangli; Nanxuan Zhao; Kalyan Sunkavalli; Zexiang Xu
SWinGS: Sliding Windows for Dynamic 3D Gaussian Splatting,Richard Shaw*; Michal Nazarczuk; Jifei Song; Arthur Moreau; Sibi Catley-Chandar; Helisa Dhamo; Eduardo Pérez Pellitero
An Adaptive Screen-Space Meshing Approach for Normal Integration,Moritz Heep*; Eduard Zell
Fast View Synthesis of Casual Videos with Soup-of-Planes,Yao-Chih Lee*; Zhoutong Zhang; Kevin Blackburn-Matzen; Simon Niklaus; Jianming Zhang; Jia-Bin Huang; Feng Liu*
4Diff: 3D-Aware Diffusion Model for Third-to-First Viewpoint Translation,Feng Cheng*; Mi Luo*; Huiyu Wang; Alex Dimakis; Lorenzo Torresani; Gedas Bertasius; Kristen Grauman
GeoWizard: Unleashing the Diffusion Priors for 3D Geometry Estimation from a Single Image,Xiao Fu*; Wei Yin; Mu Hu; Kaixuan Wang; Yuexin Ma; Ping Tan; Shaojie Shen; Dahua Lin; Xiaoxiao Long
Viewpoint textual inversion: discovering scene representations and 3D view control in 2D diffusion models,James Burgess*; Kuan-Chieh Wang; Serena Yeung-Levy
ComboVerse: Compositional 3D Assets Creation Using Spatially-Aware Diffusion Guidance,Yongwei Chen; Tengfei Wang; Tong Wu; Xingang Pan; Kui Jia*; Ziwei Liu
LN3Diff: Scalable Latent Neural Fields Diffusion for Speedy 3D Generation,Yushi Lan; Fangzhou Hong; Shuai Yang; Shangchen Zhou; Xuyi Meng; Bo Dai; Xingang Pan; Chen Change Loy*
External Knowledge Enhanced 3D Scene Generation from Sketch,Zijie Wu; Mingtao Feng*; Yaonan Wang; He Xie; Weisheng Dong; Bo Miao; Ajmal Mian
EchoScene: Indoor Scene Generation via Information Echo over Scene Graph Diffusion,Guangyao Zhai*; Evin Pınar Örnek; Dave Zhenyu Chen; Ruotong Liao; Yan Di; Nassir Navab; Federico Tombari; Benjamin Busam
3DEgo: 3D Editing on the Go!,Umar Khalid*; Hasan Iqbal*; Azib Farooq; Jing Hua; Chen Chen*
Learning Pseudo 3D Guidance for View-consistent Texturing with 2D Diffusion,Kehan Li; Yanbo Fan*; Yang Wu; Zhongqian Sun; Wei Yang; Xiangyang Ji; Li Yuan; Jie Chen*
JointDreamer: Ensuring Geometry Consistency and Text Congruence in Text-to-3D Generation via Joint Score Distillation,ChenHan Jiang*; Yihan Zeng; Tianyang Hu; Songcen Xu; Wei Zhang; Hang Xu; Dit-Yan Yeung
Diverse Text-to-3D Synthesis with Augmented Text Embedding,Uy Dieu Tran*; Minh N. Hoang Luu*; Phong Ha Nguyen*; Khoi Nguyen*; Binh-Son Hua*
SweepNet: Unsupervised Learning Shape Abstraction via Neural Sweepers,Mingrui Zhao*; Yizhi Wang; Fenggen Yu; Changqing Zou; Ali Mahdavi-Amiri
CadVLM: Bridging Language and Vision in the Generation of Parametric CAD Sketches,Sifan Wu*; Amir Hosein Khasahmadi; Mor Katz; Pradeep Kumar Jayaraman; Yewen Pu; Karl D.D. Willis; Bang Liu*
Wear-Any-Way: Manipulable Virtual Try-on via Sparse Correspondence Alignment,Mengting Chen*; Xi Chen; Zhonghua Zhai; Chen Ju; Xuewen Hong; Jinsong Lan; Shuai Xiao
DiffSurf: A Transformer-based Diffusion Model for Generating and Reconstructing 3D Surfaces in Pose,Yusuke Yoshiyasu*; Leyuan Sun
Motion-Oriented Compositional Neural Radiance Fields for Monocular Dynamic Human Modeling,Jaehyeok Kim; Dongyoon Wee; Dan Xu*
LEIA: Latent View-invariant Embeddings for Implicit 3D Articulation,Archana Swaminathan*; Anubhav Gupta; Kamal Gupta; Shishira R Maiya; Vatsal Agarwal; Abhinav Shrivastava
Learned Neural Physics Simulation for Articulated 3D Human Pose Reconstruction,Misha Andriluka*; Baruch Tabanpour; Daniel Freeman; Cristian Sminchisescu
Layout-Corrector: Alleviating Layout Sticking Phenomenon in Discrete Diffusion Model,Shoma Iwai*; Atsuki Osanai; Shunsuke Kitada; Shinichiro Omachi
Vista3D: unravel the 3d darkside of a single image,Qiuhong Shen; Xingyi Yang; Michael Bi Mi; Xinchao Wang*
Diff-Reg: Diffusion Model in Doubly Stochastic Matrix Space for Registration Problem,Qianliang Wu*; Haobo Jiang*; Lei Luo; Jun Li; Yaqing Ding*; Jin Xie*; Jian Yang*
NICP: Neural ICP for 3D Human Registration at Scale,Riccardo Marin*; Enric Corona; Gerard Pons-Moll
PFGS: High Fidelity Point Cloud Rendering via Feature Splatting,Jiaxu Wang; Zhang Ziyi; Junhao He; Renjing Xu*
TransCAD: A Hierarchical Transformer for CAD Sequence Inference from Point Clouds,Elona Dupont*; Kseniya Cherenkova; Dimitrios Mallis; Gleb A Gusev; Anis Kacem; Djamila Aouada
EINet: Point Cloud Completion via Extrapolation and Interpolation,Pingping Cai*; Canyu Zhang; LINGJIA SHI; Lili Wang; Nasrin Imanpour; Song Wang
DiffPMAE: Diffusion Masked Autoencoders for Point Cloud Reconstruction,Yanlong LI*; Chamara Madarasingha; Kanchana Thilakarathna
Correspondence-Free SE(3) Point Cloud Registration in RKHS via Unsupervised Equivariant Learning,Ray Zhang*; Zheming Zhou; Min Sun; Omid Ghasemalizadeh; Cheng-Hao Kuo; Ryan M. Eustice; Maani Ghaffari Jadidi; Arnie Sen
CMD: A Cross Mechanism Domain Adaptation Dataset for 3D Object Detection,Jinhao Deng; Wei Ye; Hai Wu; Qiming Xia; Xun Huang; Xin Li; Jin Fang; Wei Li*; Chenglu Wen*; Cheng Wang
Formula-Supervised Visual-Geometric Pre-training,Ryosuke Yamada*; Kensho Hara*; Hirokatsu Kataoka; Koshi Makihara; Nakamasa Inoue; Rio Yokota; Yutaka Satoh
Canonical Shape Projection is All You Need for 3D Few-shot Class Incremental Learning,Ali Cheraghian*; Zeeshan Hayder; Sameeea Ramasinghe; Shafin Rahman; Javad Jafaryahya; Lars Petersson; Mehrtash Harandi
Raising the Ceiling: Conflict-Free Local Feature Matching with Dynamic View Switching,Xiaoyong Lu*; Songlin Du*
DGD: Dynamic 3D Gaussians Distillation,Isaac Labe; Noam Issachar; Itai Lang; Sagie Benaim*
SHIC: Shape-Image Correspondences with no Keypoint Supervision,Aleksandar Shtedritski*; Christian Rupprecht; Andrea Vedaldi
LineFit: A Geometric Approach for Fitting Line Segments in Images,Marion Boyer; David Youssefi; Florent Lafarge*
Global Structure-from-Motion Revisited,Linfei Pan*; Daniel Barath; Marc Pollefeys; Johannes L Schönberger
Robust Fitting on a Gate Quantum Computer,Frances F Yang*; Michele Sasdelli; Tat-Jun Chin
The Nerfect Match: Exploring NeRF Features for Visual Localization,Qunjie Zhou*; Maxim Maximov; Or Litany; Laura Leal-Taixé
A Cephalometric Landmark Regression Method based on Dual-encoder for High-resolution X-ray Image,Chao Dai; yang wang*; Chaolin Huang; zhou jiakai; Qilin Xu; Minpeng Xu
FoundPose: Unseen Object Pose Estimation with Foundation Features,Evin Pınar Örnek*; Yann Labbé; Bugra Tekin; Lingni Ma; Cem Keskin; Christian Forster; Tomas Hodan
PoseSOR: Human Pose Can Guide Our Attention,Huankang Guan; Rynson W.H. Lau*
A Graph-Based Approach for Category-Agnostic Pose Estimation,Or Hirschorn*; Shai Avidan
3DSA:Multi-View 3D Human Pose Estimation With 3D Space Attention Mechanisms,Po Han Chen; Chia-Chi Tsai*
HPE-Li: WiFi-enabled Lightweight Dual Selective Kernel Convolution for Human Pose Estimation,Toan D. Gian; Tien Dac Lai; Thien Van Luong; Kok-Seng Wong; Van-Dinh Nguyen*
HandDAGT: A Denoising Adaptive Graph Transformer for 3D Hand Pose Estimation,WENCAN CHENG; Eunji Kim; Jong Hwan Ko*
WHAC: World-grounded Humans and Cameras,Wanqi Yin; Zhongang Cai; Chen Wei; Fanzhou Wang; Ruisi Wang; Haiyi Mei; Weiye Xiao; Zhitao Yang; Qingping Sun; Atsushi Yamashita; Ziwei Liu; Lei Yang*
EgoBody3M: Egocentric Body Tracking on a VR Headset using a Diverse Dataset,Amy Zhao; Chengcheng Tang; Lezi Wang; Yijing Li; Mihika Dave; Lingling Tao*; Christopher D. Twigg; Robert Y. Wang
3D Human Pose Estimation via Non-Causal Retentive Networks,Kaili Zheng; Feixiang Lu; Yihao Lv; Liangjun Zhang; Chenyi Guo*; Ji Wu*
Robo-ABC: Affordance Generalization Beyond Categories via Semantic Correspondence for Robot Manipulation,Yuanchen Ju; Kaizhe Hu; Guowei Zhang; Gu Zhang; Mingrun Jiang; Huazhe Xu*
Rawformer: Unpaired Raw-to-Raw Translation for Learnable Camera ISPs,Georgy Perevozchikov*; Nancy Mehta*; Mahmoud Afifi*; Radu Timofte*
R3DS: Reality-linked 3D Scenes for Panoramic Scene Understanding,Qirui Wu*; Sonia Raychaudhuri; Daniel Ritchie; Manolis Savva; Angel X Chang
Mono-ViFI: A Unified Learning Framework for Self-supervised Single- and Multi-frame Monocular Depth Estimation,Jinfeng Liu*; Lingtong Kong; Bo Li; Zerong Wang; Hong Gu; Jinwei Chen
FutureDepth: Learning to Predict the Future Improves Video Depth Estimation,Rajeev Yasarla*; Manish Kumar Singh; Hong Cai; Yunxiao Shi; Jisoo Jeong; Yinhao Zhu; Shizhong Han; Risheek Garrepalli; Fatih Porikli
Möbius Transform for Mitigating Perspective Distortions in Representation Learning,Prakash Chandra Chhipa*; Meenakshi Subhash Chippa; Kanjar De; Rajkumar Saini; Marcus Liwicki; Mubarak Shah
UL-VIO: Ultra-lightweight Visual-Inertial Odometry with Noise Robust Test-time Adaptation,Jinho Park*; Se Young Chun; Mingoo Seok
DualBEV: Unifying Dual View Transformation with Probabilistic Correspondences,Peidong Li*; Wancheng Shen; Qihao Huang; Dixiao Cui*
HENet: Hybrid Encoding for End-to-end Multi-task 3D Perception from Multi-view Cameras,Zhongyu Xia; ZhiWei Lin; Xinhao Wang; Yongtao Wang*; Yun Xing; Shengxiang Qi; Nan Dong; Ming-Hsuan Yang
SimPB: A Single Model for 2D and 3D Object Detection from Multiple Cameras,Yingqi Tang; Zhaotie Meng; Guoliang Chen; Erkang Cheng*
Weakly Supervised 3D Object Detection via Multi-Level Visual Guidance,Kuan-Chih Huang*; Yi-Hsuan Tsai; Ming-Hsuan Yang
Equivariant Spatio-Temporal Self-Supervision for LiDAR Object Detection,Deepti Hegde; Suhas Lohit*; Kuan-Chuan Peng*; Michael J. Jones; Vishal M. Patel
LiDAR-based All-weather 3D Object Detection via Prompting and Distilling 4D Radar,Yujeong Chae; Hyeonseong Kim; Changgyoon Oh; Minseok Kim; Kuk-Jin Yoon*
SAMFusion: Sensor-Adaptive Multimodal Fusion for 3D Object Detection in Adverse Weather,Edoardo Palladin*; Roland Dietze*; Praveen Narayanan; Mario Bijelic; Felix Heide
Align before Collaborate: Mitigating Feature Misalignment for Robust Multi-Agent Perception,Dingkang Yang; Dingkang Yang; Ke Li; Dongling Xiao; Zedian Shao; Peng Sun; Liang Song*
SkyScenes: A Synthetic Dataset for Aerial Scene Understanding,Sahil S Khose*; Anisha Pal; Aayushi Agarwal; . Deepanshi; Judy Hoffman; Prithvijit Chattopadhyay
DrivingDiffusion: Layout-Guided Multi-View Driving Scenarios Video Generation with Latent Diffusion Model,Li Xiaofan*; Zhang Yifu*; Ye Xiaoqing*
UniTraj: A Unified Framework for Scalable Vehicle Trajectory Prediction,Lan Feng; Mohammadhossein Bahari*; Kaouther Messaoud; Eloi Zablocki; Matthieu Cord; Alexandre Alahi
VQA-Diff: Exploiting VQA and Diffusion for Zero-Shot Image-to-3D Vehicle Asset Generation in Autonomous Driving,YIBO LIU*; Zheyuan Yang; Guile Wu; Yuan Ren; Kejian Lin; Liu Bingbing; Yang Liu; JINJUN SHAN
OccGen: Generative Multi-modal 3D Occupancy Prediction for Autonomous Driving,Guoqing Wang; Zhongdao Wang; Pin Tang; Jilai Zheng; Xiangxuan Ren; Bailan Feng; Chao Ma*
Stream Query Denoising for Vectorized HD-Map Construction,Shuo Wang*; Fan Jia; Weixin Mao; Yingfei Liu; Yucheng Zhao; Zehui Chen; Tiancai Wang; Chi Zhang; Xiangyu Zhang; Feng Zhao*
Accelerating Online Mapping and Behavior Prediction via Direct BEV Feature Attention,Xunjiang Gu; Guanyu Song; Igor Gilitschenski; Marco Pavone; Boris Ivanovic*
Early Anticipation of Driving Maneuvers,Abdul Wasi Lone; Shankar Gangisetty*; Shyam Nandan Rai; C. V. Jawahar
Adaptive Human Trajectory Prediction via Latent Corridors,Neerja Thakkar*; Karttikeya Mangalam; Andrea Bajcsy; Jitendra Malik
Modelling Competitive Behaviors in Autonomous Driving Under Generative World Model,Guanren Qiao; Guiliang Liu*; Guorui Quan; Rongxiao Qu
Probabilistic Weather Forecasting with Deterministic Guidance-based Diffusion Model,Donggeun Yoon; Minseok Seo; Doyi Kim; Yeji Choi; Donghyeon Cho*
Motion-prior Contrast Maximization for Dense Continuous-Time Motion Estimation,Friedhelm Hamann*; Ziyun Wang; Ioannis Asmanis; Kenneth Chaney; Guillermo Gallego; Kostas Daniilidis
Temporal Event Stereo via Joint Learning with Stereoscopic Flow,Hoonhee Cho; Jae-Young Kang; Kuk-Jin Yoon*
"FARSE-CNN: Fully Asynchronous, Recurrent and Sparse Event-Based CNN",Riccardo Santambrogio*; Marco Cannici; Matteo Matteucci
Event-Adapted Video Super-Resolution,Zeyu Xiao; Dachun Kai; Yueyi Zhang; Zheng-Jun Zha; Xiaoyan Sun; Zhiwei Xiong*
Diffusion Models as Optimizers for Efficient Planning in Offline RL,Renming Huang; Yunqiang Pei; Guoqing Wang*; Yangming Zhang; Yang Yang; Peng Wang; Heng Tao Shen
Scene-aware Human Motion Forecasting via Mutual Distance Prediction,Chaoyue Xing*; Wei Mao; Miaomiao Liu
CoMusion: Towards Consistent Stochastic Human Motion Prediction via Motion Diffusion,Jiarui Sun*; Girish Chowdhary*
F-HOI: Toward Fine-grained Semantic-Aligned 3D Human-Object Interactions,Jie Yang; Xuesong Niu; Nan Jiang; Ruimao Zhang*; Siyuan Huang*
Bridging the Gap Between Human Motion and Action Semantics via Kinematics Phrases,Xinpeng Liu; Yong-Lu Li*; Ailing Zeng; Zizheng Zhou; Yang You; Cewu Lu*
CoMo: Controllable Motion Generation through Language Guided Pose Code Editing,Yiming Huang*; Weilin Wan; Yue Yang; Chris Callison-Burch; Mark Yatskar; Lingjie Liu
Local Action-Guided Motion Diffusion Model for Text-to-Motion Generation,Peng Jin*; Hao Li; Zesen Cheng; Kehan Li; Runyi Yu; Chang Liu*; Xiangyang Ji; Li Yuan*; Jie Chen
Co-speech Gesture Video Generation with 3D Human Meshes,Aniruddha Mahapatra*; Richa Mishra*; Ziyi Chen; Boyang Ding; Renda Li; Shoulei Wang; Jun-Yan Zhu; Peng Chang; Mei Han; Jing Xiao
MOFA-Video: Controllable Image Animation via Generative Motion Field Adaptions in Frozen Image-to-Video Diffusion Model,Muyao Niu; Xiaodong Cun*; Xintao Wang; Yong Zhang; Ying Shan; Yinqiang Zheng*
MEVG : Multi-event Video Generation with Text-to-Video Models,Gyeongrok Oh*; Jaehwan Jeong; Sieun Kim; Wonmin Byeon; Jinkyu Kim; Sungwoong Kim; Sangpil Kim*
HARIVO: Harnessing Text-to-Image Models for Video Generation,Mingi Kwon; Seoung Wug Oh; Yang Zhou; Joon-Young Lee; Difan Liu; Haoran Cai; Baqiao Liu; Feng Liu; Youngjung Uh*
WAVE: Warping DDIM Inversion Features for Zero-shot Text-to-Video Editing,Yutang Feng; Sicheng Gao*; Yuxiang Bao; Xiaodi Wang; Shumin Han*; Juan Zhang*; Baochang Zhang; Angela Yao
RegionDrag: Fast Region-Based Image Editing with Diffusion Models,Jingyi Lu; Xinghui Li; Kai Han*
TurboEdit: Real-time text-based disentangled real image editing,Zongze Wu*; Nicholas I Kolkin; Jonathan Brandt; Richard Zhang; Eli Shechtman
Factorized Diffusion: Perceptual Illusions by Noise Decomposition,Daniel Geng*; Inbum Park; Andrew Owens
DiffusionPen: Towards Controlling the Style of Handwritten Text Generation,Konstantina Nikolaidou*; George Retsinas; Giorgos Sfikas; Marcus Liwicki
ZipLoRA: Any Subject in Any Style by Effectively Merging LoRAs,Viraj Shah; Nataniel Ruiz; Forrester Cole; Erika Lu; Svetlana Lazebnik; Yuanzhen Li; Varun Jampani*
Scaling Up Personalized Image Aesthetic Assessment via Task Vector Customization,Jooyeol Yun*; Jaegul Choo
FontStudio: Shape-Adaptive Diffusion Model for Coherent and Consistent Font Effect Generation,Xinzhi Mu*; Li Chen; Bohan CHEN; Shuyang Gu; Jianmin Bao; Dong Chen; Ji Li; Yuhui Yuan
AnyControl: Create Your Artwork with Versatile Control on Text-to-Image Generation,Yanan Sun*; Yanchen Liu; Yinhao Tang; Wenjie Pei; Kai Chen
Training-free Composite Scene Generation for Layout-to-Image Synthesis,Jiaqi Liu*; Tao Huang; Chang Xu
Merging and Splitting Diffusion Paths for Semantically Coherent Panoramas,Fabio Quattrini*; Vittorio Pippi; Silvia Cascianelli*; Rita Cucchiara
Object-Conditioned Energy-Based  Attention Map Alignment in Text-to-Image Diffusion Models,Yasi Zhang*; Peiyu Yu; Ying Nian Wu
Be Yourself:  Bounded Attention for Multi-Subject Text-to-Image Generation,Omer Dahary*; Or Patashnik; Kfir Aberman; Danny Cohen-Or
OMG: Occlusion-friendly Personalized Multi-concept Generation in Diffusion Models,Zhe Kong*; Yong Zhang*; Tianyu Yang; Tao Wang; Kaihao Zhang; Bizhu Wu; Guanying Chen; Wei Liu; Wenhan Luo*
Skews in the Phenomenon Space Hinder Generalization in Text-to-Image Generation,Yingshan Chang*; Yasi Zhang; Zhiyuan Fang; Ying Nian Wu; Yonatan Bisk; Feng Gao
"BK-SDM: A Lightweight, Fast, and Cheap Version of Stable Diffusion",Bo-Kyeong Kim*; Hyoung-Kyu Song; Thibault Castells; Shinkook Choi
Deep Reward Supervisions for Tuning Text-to-Image Diffusion Models,Xiaoshi Wu; Yiming Hao; Manyuan Zhang*; Keqiang Sun; Zhaoyang Huang; Guanglu Song; Yu Liu; Hongsheng Li*
MONTAGE: Monitoring Training for Attribution of Generative Diffusion Models,Jonathan Brokman*; Omer Hofman; Roman Vainshtein; Amit Giloni; Toshiya Shimizu; Inderjeet Singh; Oren Rachmil; Alon Zolfi; Asaf Shabtai; Yuki Unno; Hisashi Kojima
ProTIP: Probabilistic Robustness Verification on Text-to-Image Diffusion Models against Stochastic Perturbation,Yi Zhang; Yun Tang; Wenjie Ruan; Xiaowei Huang; Siddartha Khastgir; Paul A Jennings; Xingyu Zhao*
Efficient 3D-Aware Facial Image Editing via Attribute-Specific Prompt Learning,Amandeep Kumar*; Muhammad Awais; Sanath Narayan; Hisham Cholakkal; Salman Khan; Rao Muhammad Anwer
To Generate or Not? Safety-Driven Unlearned Diffusion Models Are Still Easy To Generate Unsafe Images ... For Now,Yimeng Zhang*; jinghan jia; Xin Chen; Aochuan Chen; Yihua Zhang; Jiancheng Liu; Ke Ding; Sijia Liu
The Gaussian Discriminant Variational Autoencoder (GdVAE): A Self-Explainable Model with Counterfactual Explanations,Anselm Haselhoff*; Kevin Trelenberg; Fabian Küppers; Jonas Schneider
Which Model Generated This Image? A Model-Agnostic Approach for Origin Attribution,Fengyuan Liu; Haochen Luo; Yiming Li; Philip Torr; Jindong Gu*
DomainFusion: Generalizing To Unseen Domains with Latent Diffusion Models,Yuyang Huang; Yabo Chen; Yuchen Liu; xiaopeng zhang*; Wenrui Dai*; Hongkai Xiong; Qi Tian
AlignDiff: Aligning Diffusion Models for General Few-Shot Segmentation,Ri-Zhao Qiu*; Yu-Xiong Wang; Kris Hauser
Memory-Efficient Fine-Tuning for Quantized Diffusion Model,Hyogon Ryu; Seohyun Lim; Hyunjung Shim*
SlimFlow: Training Smaller One-Step Diffusion Models with Rectified Flow,Yuanzhi Zhu*; Xingchao Liu; Qiang Liu*
HiDiffusion:  Unlocking Higher-Resolution Creativity and Efficiency in Pretrained Diffusion Models,Shen Zhang; Zhaowei CHEN; Zhenyu Zhao; Yuhao Chen; Yao Tang; Jiajun Liang*
EGIC: Enhanced Low-Bit-Rate Generative Image Compression Guided by Semantic Segmentation,Nikolai Körber*; Eduard Kromer; Andreas Siebert; Sascha Hauke; Daniel Mueller-Gritschneder; Björn Schuller
Diffusion for Natural Image Matting,Yihan Hu*; Yiheng Lin; Wei Wang; Yao Zhao; Yunchao Wei*; Humphrey Shi
Switch Diffusion Transformer: Synergizing Denoising Tasks with Sparse Mixture-of-Experts,Byeongjun Park; Hyojun Go; Jin-Young Kim; Sangmin Woo; Seokil Ham; Changick Kim*
MoE-DiffIR: Task-customized Diffusion Priors for Universal Compressed Image Restoration,Yulin Ren; Xin Li*; Bingchen Li; Xingrui Wang; Mengxi China Guo; Shijie Zhao; Li Zhang; Zhibo Chen*
TTT-MIM: Test-Time Training with Masked Image Modeling for Denoising Distribution Shifts,Youssef Mansour*; Xuyang Zhong; Serdar Caglar; Reinhard Heckel
Restore Anything with Masks:  Leveraging Mask Image Modeling for Blind All-in-One Image Restoration,Chujie Qin; Ruiqi Wu; Zikun Liu; Xin Lin; Chun-Le Guo; Hyun Hee Park; Chongyi Li*
Confidence-Based Iterative Generation for Real-World Image Super-Resolution,Jialun Peng; Xin Luo; Jingjing Fu*; Dong Liu*
Efficient Frequency-Domain Image Deraining with Contrastive Regularization,Ning Gao; Xingyu Jiang; Xiuhui Zhang; Yue Deng*
Blind Image Deconvolution by Generative-based Kernel Prior and Initializer via Latent Encoding,Jiangtao Zhang; Zongsheng Yue*; Hui Wang; Qian Zhao*; Deyu Meng
SAFNet: Selective Alignment Fusion Network for Efficient HDR Imaging,Lingtong Kong*; Bo Li; Yike Xiong; Hao Zhang; Hong Gu; Jinwei Chen
Rethinking Image Super Resolution from Training Data Perspectives,Go Ohtani*; Ryu Tadokoro; Ryosuke Yamada; Yuki M Asano; Iro Laina; Christian Rupprecht; Nakamasa Inoue; Rio Yokota; Hirokatsu Kataoka; Yoshimitsu Aoki
Accelerating Image Super-Resolution Networks with Pixel-Level Classification,Jinho Jeong; Jinwoo Kim; Younghyun Jo; Seon Joo Kim*
Overcoming Distribution Mismatch in Quantizing Image Super-Resolution Networks,Cheeun Hong; Kyoung Mu Lee*
Bidirectional Stereo Image Compression with Cross-Dimensional Entropy Model,Zhening Liu; Xinjie Zhang; Jiawei Shao; Zehong Lin*; Jun Zhang
Uncertainty-Driven Spectral Compressive Imaging with Spatial-Frequency Transformer,Lintao Peng; Siyu Xie; Liheng Bian*
Adaptive Selection of Sampling-Reconstruction in Fourier Compressed Sensing,Seongmin Hong; Jaehyeok Bae; Jongho Lee*; Se Young Chun*
Test-time Model Adaptation for Image Reconstruction Using Self-supervised Adaptive Layers,Yutian Zhao; Tianjing Zhang; Hui Ji*
RadEdit: stress-testing biomedical vision models via diffusion image editing,Fernando Pérez-García; Sam Bond-Taylor; Pedro Sanchez; Boris van Breugel; Daniel Coelho de Castro; Harshita Sharma; Valentina Salvatelli; Maria Teodora A Wetscherek; Hannah CM Richardson; Lungren Matthew; Aditya Nori; Javier Alvarez-Valle; Ozan Oktay; Maximilian Ilse*
